"Facility","Code","SampleDate","N1_Copies.L","N2_Copies.L","ORFlab_Copies.L","S_Copies.L","N_Copies.L","MA_old","MA_new"
"South_East","SE",2021-11-14,137822.071981412,101977.011294931,,,,105374.07565649,
"South_East","SE",2021-11-17,93180.3172682836,98138.7299327317,,,,90892.7919313432,
"South_East","SE",2021-11-21,93300.935919996,69989.5811209586,,,,93910.5565182535,
"South_East","SE",2021-11-24,175439.624074631,42601.3925866904,,,,99209.333724117,
"South_East","SE",2021-11-28,130586.962587622,31920.2846827682,,,,93914.7300248488,
"South_East","SE",2021-12-01,171998.500145469,203206.838226979,,,,116048.370341475,
"South_East","SE",2021-12-05,165771.98756964,89571.6598175184,,,,124105.885393899,
"South_East","SE",2021-12-08,29631.6036715303,48197.2673139543,,,,111174.545059891,
"South_East","SE",2021-12-12,87302.904974483,178207.430935719,,,,112873.603619326,
"South_East","SE",2021-12-15,95754.0208153571,105993.453142766,,,,105048.028154508,
"South_East","SE",2021-12-19,109881.610194021,83686.9700122487,,,,99728.3566492463,
"South_East","SE",2021-12-22,76845.740404134,58778.7285389999,,,,91736.2963386862,
"South_East","SE",2021-12-26,46258.1588193891,31869.4583757818,,,,78790.3034525072,
"South_East","SE",2021-12-29,25066.6933217227,11944.874761677,,,,55882.3165431573,
"South_East","SE",2022-01-02,373632.674239311,42750.9419409328,,,,85807.7467695409,
"South_East","SE",2022-01-05,546823.318744541,318383.048136608,215466.7769,0,386735.0589,176986.848198661,
"South_East","SE",2022-01-09,675584.29802018,300898.322831282,215466.7769,0,386735.0589,288598.690212522,
"South_East","SE",2022-01-12,778872.059604958,169847.626063297,,,,385041.867526937,
"South_East","SE",2022-01-16,827564.917998086,319047.978896081,,,,473426.748341008,
"South_East","SE",2022-01-19,588665.713945898,241288.09692543,,,,483084.616203555,
"South_East","SE",2022-01-23,561084.688720272,129852.853661622,,,,453184.780942923,
"South_East","SE",2022-01-26,287074.75585827,117721.70976911,,,,375792.0390041,
"South_East","SE",2022-01-30,128605.912690407,47446.8188821463,,,,275911.697390929,
"South_East","SE",2022-02-02,12986.9106986081,8651.50852383114,,,,167470.489370926,
